".id"	"name"	"longitude"	"latitude"	"issues"	"prov"	"key"	"scientificName"	"datasetKey"	"publishingOrgKey"	"installationKey"	"publishingCountry"	"protocol"	"lastCrawled"	"lastParsed"	"crawlId"	"basisOfRecord"	"taxonKey"	"kingdomKey"	"phylumKey"	"classKey"	"orderKey"	"familyKey"	"genusKey"	"speciesKey"	"acceptedTaxonKey"	"acceptedScientificName"	"kingdom"	"phylum"	"order"	"family"	"genus"	"species"	"genericName"	"specificEpithet"	"taxonRank"	"taxonomicStatus"	"elevation"	"year"	"month"	"day"	"eventDate"	"lastInterpreted"	"license"	"geodeticDatum"	"class"	"countryCode"	"country"	"catalogNumber"	"recordedBy"	"institutionCode"	"locality"	"gbifID"	"collectionCode"	"occurrenceID"	"identifiedBy"	"coordinateUncertaintyInMeters"	"stateProvince"	"modified"	"references"	"rightsHolder"	"institutionID"	"county"	"language"	"type"	"preparations"	"occurrenceStatus"	"vernacularName"	"identifier"	"acceptedNameUsage"	"informationWithheld"	"nomenclaturalCode"	"higherGeography"	"georeferencedBy"	"georeferenceVerificationStatus"	"verbatimSRS"	"datasetName"	"materialSampleID"	"parentNameUsageID"	"disposition"	"acceptedNameUsageID"	"ownerInstitutionCode"	"datasetID"	"samplingProtocol"	"bibliographicCitation"	"accessRights"	"collectionID"	"higherClassification"	"parentNameUsage"	"dateIdentified"	"dataGeneralizations"	"municipality"	"associatedReferences"	"taxonID"	"occurrenceRemarks"	"nameAccordingTo"	"footprintWKT"	"footprintSRS"	"rights"	"continent"	"individualCount"	"elevationAccuracy"	"habitat"	"verbatimEventDate"	"otherCatalogNumbers"	"identificationID"	"locationAccordingTo"	"verbatimElevation"	"recordNumber"	"verbatimLocality"	"verbatimCoordinateSystem"	"establishmentMeans"	"georeferenceRemarks"	"depth"	"depthAccuracy"	"fieldNotes"	"identificationRemarks"	"organismQuantity"	"eventID"	"fieldNumber"	"eventRemarks"	"higherGeographyID"	"organismQuantityType"	"coordinatePrecision"	"georeferencedDate"	"georeferenceProtocol"	"parentEventID"	"georeferenceSources"	"endDayOfYear"	"startDayOfYear"	"identificationVerificationStatus"	"infraspecificEpithet"	"organismRemarks"	"identificationQualifier"
"Lens_nigricans"	"Lens nigricans Godr."	4.31998	44.46616	"gass84"	"gbif"	"1116910177"	"Lens nigricans Godr."	"75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"791e3715-7452-4dd0-a906-db21a3852427"	"FR"	"DWC_ARCHIVE"	"2017-11-08T00:40:30.866+0000"	"2015-07-17T22:44:03.064+0000"	6	"HUMAN_OBSERVATION"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	NA	1925	1	1	1925-01-01	"2018-12-07T07:41:54.529+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"786048"	"NSP (NSP)"	NA	NA	"1116910177"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"http://pifh.fr/occtax/72cb9fd2-9360-4c50-9266-d4c1f87072c3"	"null"	5000	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Présent"	NA	"15224817"	NA	NA	NA	NA	NA	NA	NA	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	NA	NA	NA	NA	NA	"126_1"	NA	NA	NA	"T126"	NA	NA	NA	"Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since"	"RUOMS"	"null"	"105454"	"null"	"TAXREF 8.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	4.31788	44.37615	"gass84"	"gbif"	"1116902170"	"Lens nigricans Godr."	"75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"791e3715-7452-4dd0-a906-db21a3852427"	"FR"	"DWC_ARCHIVE"	"2017-11-08T00:40:28.640+0000"	"2015-07-17T22:43:54.739+0000"	6	"HUMAN_OBSERVATION"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	NA	1925	1	1	1925-01-01	"2018-12-07T07:41:50.517+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"786045"	"NSP (NSP)"	NA	NA	"1116902170"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"http://pifh.fr/occtax/7145dbb8-18f2-492b-a6e6-6f46a06121b8"	"null"	5000	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Présent"	NA	"15224814"	NA	NA	NA	NA	NA	NA	NA	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	NA	NA	NA	NA	NA	"126_1"	NA	NA	NA	"T126"	NA	NA	NA	"Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since"	"SAMPZON"	"null"	"105454"	"null"	"TAXREF 8.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	4.44108	44.28458	"gass84"	"gbif"	"1112892785"	"Lens nigricans Godr."	"75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"791e3715-7452-4dd0-a906-db21a3852427"	"FR"	"DWC_ARCHIVE"	"2017-11-08T00:21:54.670+0000"	"2015-07-17T21:04:18.351+0000"	6	"HUMAN_OBSERVATION"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	NA	1925	1	1	1925-01-01	"2018-12-08T07:08:00.962+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"1102728"	"NSP (NSP)"	NA	NA	"1112892785"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"http://pifh.fr/occtax/b0a2f8b4-dc6d-440e-95ea-4d571c431682"	"null"	5000	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Présent"	NA	"11216434"	NA	NA	NA	NA	NA	NA	NA	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	NA	NA	NA	NA	NA	"126_1"	NA	NA	NA	"T126"	NA	NA	NA	"Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since"	"ORGNAC-L'AVEN"	"null"	"105454"	"null"	"TAXREF 8.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	4.45028	44.6446	"gass84"	"gbif"	"1116917813"	"Lens nigricans Godr."	"75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"791e3715-7452-4dd0-a906-db21a3852427"	"FR"	"DWC_ARCHIVE"	"2017-11-08T00:40:32.725+0000"	"2015-07-17T22:44:11.219+0000"	6	"HUMAN_OBSERVATION"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	NA	1925	1	1	1925-01-01	"2018-12-07T07:41:57.376+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"793031"	"NSP (NSP)"	NA	NA	"1116917813"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"http://pifh.fr/occtax/78553b22-d692-4d5d-a73d-278a85467739"	"null"	5000	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Présent"	NA	"15230897"	NA	NA	NA	NA	NA	NA	NA	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	NA	NA	NA	NA	NA	"126_1"	NA	NA	NA	"T126"	NA	NA	NA	"Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since"	"SAINT-JULIEN-DU-SERRE"	"null"	"105454"	"null"	"TAXREF 8.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	4.31998	44.46616	"gass84"	"gbif"	"1116922161"	"Lens nigricans Godr."	"75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"791e3715-7452-4dd0-a906-db21a3852427"	"FR"	"DWC_ARCHIVE"	"2017-11-08T00:40:33.926+0000"	"2015-07-17T22:44:15.987+0000"	6	"HUMAN_OBSERVATION"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	NA	1925	1	1	1925-01-01	"2018-12-07T07:41:58.950+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"805837"	"NSP (NSP)"	NA	NA	"1116922161"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"http://pifh.fr/occtax/69876f8a-fb88-4101-b06f-9952dc803204"	"null"	5000	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Présent"	NA	"15243306"	NA	NA	NA	NA	NA	NA	NA	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	NA	NA	NA	NA	NA	"126_1"	NA	NA	NA	"T126"	NA	NA	NA	"Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since"	"CHAUZON"	"null"	"105454"	"null"	"TAXREF 8.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	4.31579	44.28615	"gass84"	"gbif"	"1116926488"	"Lens nigricans Godr."	"75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"791e3715-7452-4dd0-a906-db21a3852427"	"FR"	"DWC_ARCHIVE"	"2017-11-08T00:40:34.944+0000"	"2015-07-17T22:44:20.344+0000"	6	"HUMAN_OBSERVATION"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	NA	1925	1	1	1925-01-01	"2018-12-07T07:42:00.579+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"805839"	"NSP (NSP)"	NA	NA	"1116926488"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"http://pifh.fr/occtax/edc8b27b-9662-42df-b1e4-28a7d365f2d0"	"null"	5000	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Présent"	NA	"15243308"	NA	NA	NA	NA	NA	NA	NA	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	NA	NA	NA	NA	NA	"126_1"	NA	NA	NA	"T126"	NA	NA	NA	"Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since"	"SAINT-SAUVEUR-DE-CRUZIERES"	"null"	"105454"	"null"	"TAXREF 8.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	4.31788	44.37615	"gass84"	"gbif"	"1116927743"	"Lens nigricans Godr."	"75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"791e3715-7452-4dd0-a906-db21a3852427"	"FR"	"DWC_ARCHIVE"	"2017-11-08T00:40:35.310+0000"	"2015-07-17T22:44:21.603+0000"	6	"HUMAN_OBSERVATION"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	NA	1925	1	1	1925-01-01	"2018-12-07T07:42:01.226+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"805835"	"NSP (NSP)"	NA	NA	"1116927743"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"http://pifh.fr/occtax/7159f2d8-3285-4281-a9c4-f7bb7763908f"	"null"	5000	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Présent"	NA	"15243304"	NA	NA	NA	NA	NA	NA	NA	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	NA	NA	NA	NA	NA	"126_1"	NA	NA	NA	"T126"	NA	NA	NA	"Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since"	"SAMPZON"	"null"	"105454"	"null"	"TAXREF 8.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	4.44108	44.28458	"gass84"	"gbif"	"1116903329"	"Lens nigricans Godr."	"75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"791e3715-7452-4dd0-a906-db21a3852427"	"FR"	"DWC_ARCHIVE"	"2017-11-08T00:40:28.918+0000"	"2015-07-17T22:43:55.871+0000"	6	"HUMAN_OBSERVATION"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	NA	1925	1	1	1925-01-01	"2018-12-07T07:41:51.729+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"786042"	"NSP (NSP)"	NA	NA	"1116903329"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"http://pifh.fr/occtax/8ee720e6-4967-4dc0-b46f-e90d26185ab9"	"null"	5000	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Présent"	NA	"15224811"	NA	NA	NA	NA	NA	NA	NA	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	NA	NA	NA	NA	NA	"126_1"	NA	NA	NA	"T126"	NA	NA	NA	"Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since"	"ORGNAC-L'AVEN"	"null"	"105454"	"null"	"TAXREF 8.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	4.45028	44.6446	"gass84"	"gbif"	"1116917821"	"Lens nigricans Godr."	"75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"791e3715-7452-4dd0-a906-db21a3852427"	"FR"	"DWC_ARCHIVE"	"2017-11-08T00:40:32.728+0000"	"2015-07-17T22:44:11.423+0000"	6	"HUMAN_OBSERVATION"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	NA	1925	1	1	1925-01-01	"2018-12-07T07:41:57.374+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"793032"	"NSP (NSP)"	NA	NA	"1116917821"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"http://pifh.fr/occtax/28ba05ef-cebb-4a53-958b-8d1ef77b452a"	"null"	5000	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Présent"	NA	"15230898"	NA	NA	NA	NA	NA	NA	NA	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	NA	NA	NA	NA	NA	"126_1"	NA	NA	NA	"T126"	NA	NA	NA	"Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since"	"VESSEAUX"	"null"	"105454"	"null"	"TAXREF 8.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	4.45028	44.6446	"gass84"	"gbif"	"1116917822"	"Lens nigricans Godr."	"75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"791e3715-7452-4dd0-a906-db21a3852427"	"FR"	"DWC_ARCHIVE"	"2017-11-08T00:40:32.750+0000"	"2015-07-17T22:44:11.224+0000"	6	"HUMAN_OBSERVATION"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	NA	1925	1	1	1925-01-01	"2018-12-07T07:41:57.375+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"793030"	"NSP (NSP)"	NA	NA	"1116917822"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"http://pifh.fr/occtax/79489937-a866-4e5a-bb62-fd98d7ff860f"	"null"	5000	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Présent"	NA	"15230896"	NA	NA	NA	NA	NA	NA	NA	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	NA	NA	NA	NA	NA	"126_1"	NA	NA	NA	"T126"	NA	NA	NA	"Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since"	"LUSSAS"	"null"	"105454"	"null"	"TAXREF 8.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	4.31998	44.46616	"gass84"	"gbif"	"1116910288"	"Lens nigricans Godr."	"75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"791e3715-7452-4dd0-a906-db21a3852427"	"FR"	"DWC_ARCHIVE"	"2017-11-08T00:40:30.877+0000"	"2015-07-17T22:44:03.219+0000"	6	"HUMAN_OBSERVATION"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	NA	1925	1	1	1925-01-01	"2018-12-07T07:41:54.617+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"786046"	"NSP (NSP)"	NA	NA	"1116910288"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"http://pifh.fr/occtax/da07ae0f-3021-4c7a-80df-04b5b652b227"	"null"	5000	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Présent"	NA	"15224815"	NA	NA	NA	NA	NA	NA	NA	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	NA	NA	NA	NA	NA	"126_1"	NA	NA	NA	"T126"	NA	NA	NA	"Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since"	"SAINT-ALBAN-AURIOLLES"	"null"	"105454"	"null"	"TAXREF 8.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	4.31579	44.28615	"gass84"	"gbif"	"1116926458"	"Lens nigricans Godr."	"75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"791e3715-7452-4dd0-a906-db21a3852427"	"FR"	"DWC_ARCHIVE"	"2017-11-08T00:40:34.947+0000"	"2015-07-17T22:44:20.288+0000"	6	"HUMAN_OBSERVATION"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	NA	1925	1	1	1925-01-01	"2018-12-07T07:42:00.695+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"805833"	"NSP (NSP)"	NA	NA	"1116926458"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"http://pifh.fr/occtax/8ef37a71-ee30-4682-ba96-465424c0a95a"	"null"	5000	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Présent"	NA	"15243302"	NA	NA	NA	NA	NA	NA	NA	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	NA	NA	NA	NA	NA	"126_1"	NA	NA	NA	"T126"	NA	NA	NA	"Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since"	"SAINT-SAUVEUR-DE-CRUZIERES"	"null"	"105454"	"null"	"TAXREF 8.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Lens_nigricans"	"Lens nigricans Godr."	4.56885	44.37286	"gass84"	"gbif"	"1116903924"	"Lens nigricans Godr."	"75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d"	"1928bdf0-f5d2-11dc-8c12-b8a03c50a862"	"791e3715-7452-4dd0-a906-db21a3852427"	"FR"	"DWC_ARCHIVE"	"2017-11-08T00:40:29.093+0000"	"2015-07-17T22:43:56.440+0000"	6	"HUMAN_OBSERVATION"	5350015	6	7707728	220	1370	5386	2946864	5350015	5350015	"Lens nigricans Godr."	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens nigricans"	"Lens"	"nigricans"	"SPECIES"	"ACCEPTED"	NA	1925	1	1	1925-01-01	"2018-12-07T07:41:52.144+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"FR"	"France"	"786044"	"NSP (NSP)"	NA	NA	"1116903924"	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	"http://pifh.fr/occtax/c2c0d0ae-ed26-4136-8eef-1c14f49064f1"	"null"	5000	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Présent"	NA	"15224813"	NA	NA	NA	NA	NA	NA	NA	"Données d'observation flore du réseau des CBN issues du SI de la FCBN"	NA	NA	NA	NA	NA	"126_1"	NA	NA	NA	"T126"	NA	NA	NA	"Taxon initialement rattaché au référentiel TAXREF v5 n'ayant pas subit de modifications depuis / taxon initially attached to the Taxonomic repository TAXREF v5. This taxon hasn't undergone changes since"	"BIDON"	"null"	"105454"	"null"	"TAXREF 8.0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
