".id"	"name"	"longitude"	"latitude"	"issues"	"prov"	"key"	"scientificName"	"datasetKey"	"publishingOrgKey"	"installationKey"	"publishingCountry"	"protocol"	"lastCrawled"	"lastParsed"	"crawlId"	"basisOfRecord"	"taxonKey"	"kingdomKey"	"phylumKey"	"classKey"	"orderKey"	"familyKey"	"genusKey"	"speciesKey"	"acceptedTaxonKey"	"acceptedScientificName"	"kingdom"	"phylum"	"order"	"family"	"genus"	"species"	"genericName"	"specificEpithet"	"infraspecificEpithet"	"taxonRank"	"taxonomicStatus"	"year"	"month"	"day"	"eventDate"	"modified"	"lastInterpreted"	"license"	"geodeticDatum"	"class"	"countryCode"	"country"	"identifier"	"recordNumber"	"catalogNumber"	"institutionID"	"institutionCode"	"locality"	"georeferenceRemarks"	"gbifID"	"occurrenceRemarks"	"occurrenceID"	"establishmentMeans"	"collectionCode"	"stateProvince"	"municipality"	"elevation"
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	28.233333	38.083333	"cdround,gass84"	"gbif"	"1304953181"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:45:45.948+0000"	"2017-12-15T00:35:40.762+0000"	64	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	NA	NA	"2016-02-27T18:26:36.000+0000"	"2018-12-28T06:08:54.970+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"TR"	"Turkey"	"e0408a31-f1f5-4fb3-9bb0-45d89749a212"	"PI 572364"	"3475413"	"USA126"	"USDA_NPGS_GRIN"	NA	"original"	"1304953181"	"U.S. Department of Agriculture"	"e0408a31-f1f5-4fb3-9bb0-45d89749a212"	"NATIVE"	NA	"Beydag"	NA	NA
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	36.66	36.7	"gass84,rdativ"	"gbif"	"1302314542"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:45:31.391+0000"	"2017-12-15T00:35:16.728+0000"	64	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	NA	NA	"2016-02-27T18:26:36.000+0000"	"2018-12-06T05:46:10.554+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"SY"	"Syrian Arab Republic"	"dbb6b79e-4820-44ea-9899-b2a14c460890"	"USOU: 867750;ICARDA: 72676"	"2046720"	"ITA406"	"Bioversity"	"4 km from Radjou, Radjou to Belalko road"	"original"	"1302314542"	"Bioversity International"	"dbb6b79e-4820-44ea-9899-b2a14c460890"	NA	NA	NA	"Belalko"	NA
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	0	0	"bri,cucdmis,gass84,zerocd"	"gbif"	"124730267"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"85818aea-f762-11e1-a439-00145eb45e9a"	"a3c228d0-3110-11db-abb8-b8a03c50a862"	"60361c38-f762-11e1-a439-00145eb45e9a"	NA	"DWC_ARCHIVE"	"2018-03-09T14:07:15.149+0000"	"2018-03-09T14:12:08.172+0000"	1	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	NA	NA	NA	"2018-12-27T05:01:24.841+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"SY"	"Syrian Arab Republic"	"124730267"	NA	"ICARDA-139285"	NA	"SYR002"	"Sweida. 20 km from Swei"	NA	"124730267"	NA	NA	NA	"ICARDA - Wild Lens Collection"	NA	NA	0
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	36.68	32.49	"gass84,rdativ"	"gbif"	"1302314558"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:37:52.946+0000"	"2017-12-15T00:23:04.548+0000"	64	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	NA	NA	"2016-02-27T18:26:36.000+0000"	"2018-12-06T05:46:10.512+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"SY"	"Syrian Arab Republic"	"48a8f2f4-f6cf-418e-80e3-0cd09e247c0e"	"USOU: 867949;ICARDA: 72689"	"2046710"	"ITA406"	"Bioversity"	"2 km W of Salkhad by bridge, Salkhad to Basre road"	"original"	"1302314558"	"Bioversity International"	"48a8f2f4-f6cf-418e-80e3-0cd09e247c0e"	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	36.17	36.578889	"cdround,gass84,rdativ"	"gbif"	"1304953206"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:44:58.361+0000"	"2017-12-15T00:34:25.170+0000"	64	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	NA	NA	"2016-02-27T18:26:36.000+0000"	"2018-12-28T06:08:54.991+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"TR"	"Turkey"	"d1484d2a-a1ad-42cc-802d-3dbdee3f8e83"	"PI 572382"	"3475414"	"USA126"	"USDA_NPGS_GRIN"	NA	"original"	"1304953206"	"U.S. Department of Agriculture"	"d1484d2a-a1ad-42cc-802d-3dbdee3f8e83"	"NATIVE"	NA	"Iskenderum"	NA	NA
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	28.21	38.11	"gass84,rdativ"	"gbif"	"1304953195"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:46:05.924+0000"	"2017-12-15T00:36:12.743+0000"	64	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	NA	NA	"2016-02-27T18:26:36.000+0000"	"2018-12-28T06:08:54.969+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"TR"	"Turkey"	"e6a2f876-77aa-4616-9620-953b180fc3fd"	"PI 572363"	"3475415"	"USA126"	"USDA_NPGS_GRIN"	NA	"original"	"1304953195"	"U.S. Department of Agriculture"	"e6a2f876-77aa-4616-9620-953b180fc3fd"	"NATIVE"	NA	"Between Odemis and Nazilli"	NA	NA
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	28.21	38.11	"bri,gass84"	"gbif"	"41102984"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"85802736-f762-11e1-a439-00145eb45e9a"	"83e105d0-1e21-11de-85d0-fe7fa1df8ee2"	"6032470c-f762-11e1-a439-00145eb45e9a"	"US"	"DWC_ARCHIVE"	"2018-03-09T13:13:04.458+0000"	"2018-03-09T13:17:15.011+0000"	1	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	NA	NA	NA	"2018-12-10T02:21:08.041+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"TR"	"Turkey"	"41102984"	NA	"1467334"	NA	"USA022"	"Between Odemis and Nazilli"	NA	"41102984"	NA	NA	NA	"USA022"	NA	NA	NA
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	36.67	32.56	"gass84,rdativ"	"gbif"	"1302314472"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:40:07.245+0000"	"2017-12-15T00:26:36.823+0000"	64	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	NA	NA	"2016-02-27T18:26:36.000+0000"	"2018-12-06T05:46:10.451+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"SY"	"Syrian Arab Republic"	"72765234-2b33-46d2-be6a-2ca34790eb13"	"USOU: 867938;ICARDA: 72688"	"2046709"	"ITA406"	"Bioversity"	"10 km S Kafre, Sweida to Salkhad road"	"original"	"1302314472"	"Bioversity International"	"72765234-2b33-46d2-be6a-2ca34790eb13"	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	36.62	32.7	"gass84,rdativ"	"gbif"	"1302314608"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:37:43.819+0000"	"2017-12-15T00:22:48.832+0000"	64	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	NA	NA	"2016-02-27T18:26:36.000+0000"	"2018-12-06T05:46:10.563+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"SY"	"Syrian Arab Republic"	"45a30cd4-f870-4f08-9ff9-20e25e458a22"	"USOU: 867976;ICARDA: 72693"	"2046714"	"ITA406"	"Bioversity"	"Tall Ahmar (Red hill), 4 km from Sweida"	"original"	"1302314608"	"Bioversity International"	"45a30cd4-f870-4f08-9ff9-20e25e458a22"	NA	NA	NA	"Mdad"	NA
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	36.68	32.61	"gass84,rdativ"	"gbif"	"1302314520"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:36:59.415+0000"	"2017-12-15T00:21:41.636+0000"	64	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	NA	NA	"2016-02-27T18:26:36.000+0000"	"2018-12-06T05:46:10.537+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"SY"	"Syrian Arab Republic"	"38460db7-fc02-45ae-83cb-55db19870962"	"USOU: 867934;ICARDA: 72687"	"2046708"	"ITA406"	"Bioversity"	"5 km after turn off from Sweida to Salkhad to Sahouet Al-Khoder"	"original"	"1302314520"	"Bioversity International"	"38460db7-fc02-45ae-83cb-55db19870962"	NA	NA	NA	"Mimas"	NA
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	36.65	32.84	"gass84,rdativ"	"gbif"	"1302314540"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:40:30.770+0000"	"2017-12-15T00:27:16.834+0000"	64	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	NA	NA	"2016-02-27T18:26:36.000+0000"	"2018-12-06T05:46:10.639+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"SY"	"Syrian Arab Republic"	"7a16a81c-28d3-4a6b-b4d1-1fdf72533d40"	"USOU: 868032;ICARDA: 72698"	"2046718"	"ITA406"	"Bioversity"	"2 km before Shahba, Judade to Shahba road"	"original"	"1302314540"	"Bioversity International"	"7a16a81c-28d3-4a6b-b4d1-1fdf72533d40"	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	36.63	32.62	"gass84,rdativ"	"gbif"	"1302314525"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:43:51.256+0000"	"2017-12-15T00:32:40.215+0000"	64	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	NA	NA	"2016-02-27T18:26:36.000+0000"	"2018-12-06T05:46:10.493+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"SY"	"Syrian Arab Republic"	"bb702a5f-70fe-47a5-9160-f522f3323354"	"USOU: 867928;ICARDA: 72686"	"2046707"	"ITA406"	"Bioversity"	"7 km S Sweida on Sweida to Salkhad road"	"original"	"1302314525"	"Bioversity International"	"bb702a5f-70fe-47a5-9160-f522f3323354"	NA	NA	NA	"Kafre"	NA
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	36.59	32.7	"gass84,rdativ"	"gbif"	"1302314476"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:34:22.134+0000"	"2017-12-15T00:17:36.523+0000"	64	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	NA	NA	"2016-02-27T18:26:36.000+0000"	"2018-12-06T05:46:10.521+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"SY"	"Syrian Arab Republic"	"0759b0fa-2a39-48e4-b7da-89547d9889f2"	"USOU: 867957;ICARDA: 72690"	"2046711"	"ITA406"	"Bioversity"	"Nadi El Reemaya hotel, near shooting range and tennis court"	"original"	"1302314476"	"Bioversity International"	"0759b0fa-2a39-48e4-b7da-89547d9889f2"	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	36.75	36.81	"gass84,rdativ"	"gbif"	"1302314496"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:35:00.219+0000"	"2017-12-15T00:18:37.873+0000"	64	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	NA	NA	"2016-02-27T18:26:36.000+0000"	"2018-12-06T05:46:10.495+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"SY"	"Syrian Arab Republic"	"135ac78c-0891-4c20-9d20-41f5fb2ca9e3"	"USOU: 867869;ICARDA: 72683"	"2046706"	"ITA406"	"Bioversity"	"3 km from Bek Obasi, Bek Obasi to Midan Ikbess road"	"original"	"1302314496"	"Bioversity International"	"135ac78c-0891-4c20-9d20-41f5fb2ca9e3"	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	36.172778	36.570556	"gass84"	"gbif"	"1301137494"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:41:25.017+0000"	"2017-12-15T00:28:42.521+0000"	64	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	NA	NA	"2016-04-15T21:52:45.000+0000"	"2018-12-28T00:07:43.601+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"TR"	"Turkey"	"8b8f972a-e1f4-4d10-b407-ef295d8e12e7"	"IG 72606"	"847105"	"ITA406"	"Bioversity-SINGER"	"Antakya. Iskenderun"	"original"	"1301137494"	"Coordinates do not match to country in source data. Coordinates do not match to country in source data. Coordinates do not match to country in source data"	"8b8f972a-e1f4-4d10-b407-ef295d8e12e7"	NA	NA	NA	NA	NA
"Lens_culinaris_subsp._odemensis"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	36.65	32.84	"gass84,rdativ"	"gbif"	"1302314478"	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"07044577-bd82-4089-9f3a-f4a9d2170b2e"	"fee3882f-5360-4f01-a1ca-767c48fa629c"	"c4e83f8a-f24c-4573-a197-f085ca242917"	"CO"	"DWC_ARCHIVE"	"2018-07-25T07:35:37.981+0000"	"2017-12-15T00:19:40.699+0000"	64	"UNKNOWN"	5634170	6	7707728	220	1370	5386	2946864	5350010	5634170	"Lens culinaris subsp. odemensis (Ladiz.) M.E.Ferguson, N.Maxted, van Slageren & L.D.Robertson"	"Plantae"	"Tracheophyta"	"Fabales"	"Fabaceae"	"Lens"	"Lens culinaris"	"Lens"	"culinaris"	"odemensis"	"SUBSPECIES"	"ACCEPTED"	NA	NA	NA	NA	"2016-02-27T18:26:36.000+0000"	"2018-12-06T05:46:10.469+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"WGS84"	"Magnoliopsida"	"SY"	"Syrian Arab Republic"	"1f80c266-c3dd-4284-8575-3dd7f89ceae8"	"USOU: 868032;ICARDA: 72823"	"2046719"	"ITA406"	"Bioversity"	"2 km before Shahba, Judade to Shahba road"	"original"	"1302314478"	"Bioversity International"	"1f80c266-c3dd-4284-8575-3dd7f89ceae8"	NA	NA	NA	NA	NA
